s0645,002124,天邦食品,农牧饲渔,4.42,3.74,31.0,2.4944974,0.8459815
s0646,002125,湘潭电化,化学原料,11.39,4.33,24.66,34.7270044,0.9912655
s0647,002126,银轮股份,汽车零部件,16.17,4.17,38.25,35.2112676,0.7268323
s0648,002127,南极电商,贸易行业,3.77,2.79,24.41,4.53284,1.1968606
s0649,002128,电投能源,煤炭行业,13.03,12.01,15.42,29.9120235,0.9013026
s0650,002129,TCL中环,光伏设备,32.2,31.35,50.25,4.4973545,1.0137941
s0651,002130,沃尔核材,非金属材料,7.99,3.03,32.03,17.1034483,1.0063737
s0652,002131,利欧股份,互联网服务,2.31,1.27,99.83,1.0551948,1.10668
s0653,002132,恒星科技,通用设备,3.39,2.43,35.73,2.8828829,0.9804061
s0654,002133,广宇集团,房地产开发,3.26,2.65,16.88,4.2867182,0.8167045
s0655,002134,天津普林,电子元件,9.86,4.5,20.98,32.5242718,1.1872643
s0656,002135,东南网架,工程建设,6.37,3.15,21.25,17.7900552,1.1221201
s0657,002136,安 纳 达,化学原料,10.91,6.03,27.98,22.2323462,0.990941
s0658,002137,实益达,电子元件,6.92,3.77,25.97,14.1891892,1.0242882
s0659,002138,顺络电子,电子元件,23.76,18.61,30.07,44.938918,1.0989223
s0660,002139,拓邦股份,消费电子,11.38,9.96,13.6,39.010989,1.0552567
s0661,002140,东华科技,工程建设,8.84,5.15,61.48,6.5506835,0.9984652
s0662,002141,贤丰控股,电子元件,3.16,2.0,35.5,3.4626866,0.8801328
s0663,002142,宁波银行,银行,25.44,7.51,44.58,48.3679525,0.8601055
s0664,002144,宏达高科,纺织服装,10.57,8.11,49.0,6.0161409,0.8204471
s0665,002145,中核钛白,化学原料,6.05,3.1,32.8,9.9326599,1.1721743
s0666,002146,荣盛发展,房地产服务,1.6,1.29,2.76,21.0884354,1.1153629
s0667,002148,北纬科技,通信服务,6.14,3.62,22.94,13.0434783,1.0224129
s0668,002149,西部材料,小金属,15.39,4.88,39.93,29.9857347,0.8853749
s0669,002150,通润装备,通用设备,16.08,4.25,31.98,42.6613776,0.8414457
s0670,002151,北斗星通,通信设备,39.24,14.07,84.59,35.6920023,1.7115958
s0671,002152,广电运通,计算机设备,12.56,7.95,13.29,86.329588,1.1043078
s0672,002153,石基信息,软件开发,17.22,11.22,28.23,35.2733686,2.1426546
s0673,002154,报 喜 鸟,纺织服装,5.26,2.43,33.5,9.1084648,0.8700849
s0674,002155,湖南黄金,贵金属,12.08,5.91,45.6,15.5454775,1.0087806
s0675,002156,通富微电,半导体,23.39,3.33,33.89,65.6413613,0.9740511
s0676,002157,正邦科技,农牧饲渔,0.0,2.61,29.42,-9.7351734,0.0
s0677,002158,汉钟精机,通用设备,24.21,6.35,40.81,51.8282066,1.0206009
s0678,002159,三特索道,旅游酒店,17.94,8.12,35.87,35.3873874,0.6284958
s0679,002160,常铝股份,有色金属,3.97,2.73,32.25,4.200542,0.9843262
s0680,002161,远 望 谷,电子元件,5.21,3.56,37.68,4.8358734,1.0914319
s0681,002162,悦心健康,装修建材,4.52,2.56,18.18,12.5480154,1.6906411
s0682,002163,海南发展,玻璃玻纤,10.01,2.88,25.5,31.5207781,0.9741819
s0683,002164,宁波东力,通用设备,6.18,2.41,27.6,14.9662565,1.4311805
s0684,002165,红 宝 丽,化学制品,3.8,3.68,6.6,4.109589,0.9031627
s0685,002166,莱茵生物,中药,7.77,5.7,41.49,5.7837385,1.1454121
s0686,002167,东方锆业,小金属,7.3,5.61,10.1,37.6391982,0.8744964
s0687,002168,惠程科技,游戏,4.87,2.75,17.39,14.4808743,1.7594759
s0688,002169,智光电气,电网设备,8.12,3.12,40.5,13.376137,1.1017381
s0689,002170,芭田股份,化肥行业,6.52,2.27,11.75,44.8312236,0.9088331
s0690,002171,楚江新材,有色金属,6.88,4.08,40.71,7.6440076,1.1465518
s0691,002172,澳洋健康,医疗服务,3.4,2.43,11.45,10.7538803,1.4292934
s0692,002173,创新医疗,医疗服务,11.52,4.77,31.33,25.4141566,0.8494862
s0693,002174,游族网络,游戏,21.97,7.15,160.1,9.689441,0.6878968
s0694,002175,东方智造,仪器仪表,2.93,2.6,4.35,18.8571429,0.5903846
s0695,002176,江特电机,电机,11.48,11.45,25.75,0.2097902,1.331648
s0696,002177,御银股份,计算机设备,4.05,4.03,4.26,8.6956522,1.1685924
s0697,002178,延华智能,软件开发,3.58,2.49,15.67,8.2701062,0.9774622
s0698,002179,中航光电,电子元件,42.76,39.23,62.5,15.1697465,0.7692867
s0699,002180,纳思达,计算机设备,35.15,7.29,74.75,41.2985473,0.7255938
s0700,002181,粤 传 媒,文化传媒,5.35,3.6,8.16,38.377193,0.9639244
s0701,002182,云海金属,有色金属,20.54,5.63,29.99,61.2068966,0.9566022
s0702,002183,怡 亚 通,物流行业,5.31,3.28,74.78,2.8391608,1.4580962
s0703,002184,海得控制,专用设备,15.98,4.37,74.99,16.440102,1.3654641
s0704,002185,华天科技,半导体,9.33,3.66,28.38,22.9368932,0.7596396
s0705,002186,全 聚 德,旅游酒店,12.2,7.11,40.48,15.2532215,0.7774723
s0706,002187,广百股份,商业百货,6.36,6.15,33.85,0.7581227,1.0668331
s0707,002188,中天服务,房地产服务,6.11,2.1,51.58,8.1042846,0.5110786
s0708,002189,中光学,光学光电子,17.16,9.57,29.88,37.3707533,1.0164357
s0709,002190,成飞集成,汽车零部件,21.72,14.44,36.69,32.7191011,1.0655509
s0710,002191,劲嘉股份,包装材料,5.88,5.86,28.97,0.0865426,0.8430082
s0711,002192,融捷股份,能源金属,67.83,60.88,150.5,7.7549654,0.8619114
s0712,002193,如意集团,纺织服装,6.22,4.36,31.0,6.981982,1.3447806
s0713,002194,武汉凡谷,通信设备,10.57,3.53,32.28,24.4869565,1.1961797
s0714,002195,二三四五,互联网服务,2.99,1.58,112.75,1.2683278,1.1486332
s0715,002196,方正电机,电机,6.71,4.6,38.6,6.2058824,1.2383304
s0716,002197,证通电子,计算机设备,11.22,9.03,12.85,57.3298429,0.739681
s0717,002198,嘉应制药,中药,7.59,3.92,32.89,12.6682775,0.7305088
s0718,002199,东晶电子,电子元件,8.37,4.89,29.57,14.1004862,1.7711948
s0719,002201,正威新材,玻璃玻纤,9.6,5.0,32.55,16.6969147,1.2020259
s0720,002202,金风科技,风电设备,10.7,4.79,36.0,18.9362384,1.0184453
s0721,002203,海亮股份,有色金属,11.85,5.81,21.22,39.1953277,1.1613125
s0722,002204,大连重工,工程机械,4.97,2.58,48.92,5.1575313,1.1475377
s0723,002205,国统股份,水泥建材,10.5,6.07,41.99,12.3329621,0.778369
s0724,002206,海 利 得,化纤行业,5.19,3.21,41.44,5.1791787,1.1043756
s0725,002207,准油股份,采掘行业,6.26,4.04,35.78,6.9943289,0.9726419
s0726,002208,合肥城建,房地产开发,6.29,4.61,30.38,6.5192084,1.0458184
s0727,002209,达 意 隆,专用设备,9.91,4.67,29.17,21.3877551,1.990845
s0728,002210,飞马国际,物流行业,1.78,0.84,38.19,2.5167336,1.1065146
s0729,002212,天融信,软件开发,10.33,8.28,32.32,8.5274542,0.9546025
s0730,002213,大为股份,汽车零部件,15.46,5.1,29.08,43.2026689,0.7511678
s0731,002214,大立科技,电子元件,13.38,4.48,51.54,18.9120272,1.1284863
s0732,002215,诺 普 信,农药兽药,7.3,5.0,44.44,5.831643,1.0223124
s0733,002216,三全食品,食品饮料,15.65,5.17,43.66,27.2278514,0.9765299
s0734,002217,合力泰,光学光电子,3.63,2.51,28.76,4.2666667,0.7196177
s0735,002218,拓日新能,光伏设备,4.59,2.45,29.2,8.0,1.1252262
s0736,002219,新里程,医疗服务,4.54,0.96,47.52,7.6890034,0.4892096
s0737,002221,东华能源,石油行业,8.6,6.51,55.0,4.310167,0.7853349
s0738,002222,福晶科技,光学光电子,27.0,4.97,35.66,71.7823395,1.0002134
s0739,002223,鱼跃医疗,医疗器械,34.72,12.2,73.4,36.7973856,1.0156784
s0740,002224,三 力 士,橡胶制品,4.64,4.19,5.25,42.4528302,0.5763732
s0741,002225,濮耐股份,装修建材,3.64,3.29,19.45,2.1658416,0.9461165
s0742,002226,江南化工,化学制品,5.09,4.38,54.85,1.4067763,1.1711073
s0743,002227,奥 特 迅,电源设备,13.91,11.5,17.49,40.2337229,0.7930576
s0744,002228,合兴包装,包装材料,3.19,3.03,41.9,0.4116285,0.9752134
s0745,002229,鸿博股份,造纸印刷,37.05,4.51,45.39,79.5988258,0.9345174
s0746,002230,科大讯飞,软件开发,77.6,18.78,91.93,80.4101162,0.8521914
s0747,002231,奥维通信,通信服务,7.28,3.81,34.68,11.2406868,1.3162773
s0748,002232,启明信息,互联网服务,16.33,6.2,33.48,37.1334311,0.7939584
s0749,002233,塔牌集团,水泥建材,7.42,5.23,26.36,10.3644108,1.1821499
s0750,002234,民和股份,农牧饲渔,17.89,6.48,43.0,31.2431544,1.0338213
s0751,002235,安妮股份,文化传媒,6.86,3.11,48.6,8.24357,0.7765347
s0752,002236,大华股份,计算机设备,23.77,10.84,97.94,14.8450057,1.7643204
s0753,002237,恒邦股份,贵金属,10.69,7.16,61.6,6.4842028,0.80125
s0754,002238,天威视讯,文化传媒,7.17,4.65,44.05,6.3959391,1.2227082
s0755,002239,奥特佳,汽车零部件,2.6,1.56,17.26,6.6242038,0.9862472
s0756,002240,盛新锂能,能源金属,31.7,3.48,76.96,38.4050082,0.7756631
s0757,002241,歌尔股份,消费电子,17.94,6.56,71.34,17.5671504,1.0467751
s0758,002242,九阳股份,家电行业,14.46,5.36,45.98,22.4027573,0.6307146
s0759,002243,力合科创,美容护理,8.57,5.13,26.7,15.948076,1.0206636
s0760,002244,滨江集团,房地产开发,8.91,3.24,25.0,26.0569853,0.9136536
s0761,002245,蔚蓝锂芯,电池,9.93,3.35,33.7,21.6803954,1.2750659
s0762,002246,北化股份,化学制品,9.4,5.5,25.49,19.5097549,1.3799881
s0763,002247,聚力文化,装修装饰,1.85,1.27,42.52,1.4060606,1.2636134
s0764,002248,华东数控,通用设备,9.36,3.94,55.35,10.542696,0.9124075
s0765,002249,大洋电机,电机,5.52,3.11,52.0,4.9294334,1.474536
s0766,002250,联化科技,农药兽药,10.31,7.03,59.47,6.2547674,1.3115845
s0767,002251,步 步 高,商业百货,4.55,4.51,40.35,0.1116071,0.7947172
s0768,002252,上海莱士,生物制品,7.57,5.38,7.81,90.1234568,1.0102273
s0769,002253,川大智胜,软件开发,15.9,9.33,53.88,14.7474747,0.9065621
s0770,002254,泰和新材,化纤行业,20.67,5.88,42.3,40.6095552,1.1060844
s0771,002255,海陆重工,电源设备,5.9,4.29,6.72,66.255144,0.7873437
s0772,002256,兆新股份,电网设备,2.14,0.69,42.68,3.4532031,0.8959308
s0773,002258,利尔化学,农药兽药,12.76,7.92,38.77,15.6888169,0.8744549
s0774,002261,拓维信息,软件开发,20.11,5.58,21.32,92.3125794,0.8650896
s0775,002262,恩华药业,化学制药,29.38,8.25,44.0,59.1048951,0.894026
s0776,002263,大东南,塑料制品,2.45,1.11,16.32,8.8099934,0.9001096
s0777,002264,新 华 都,互联网服务,5.86,3.77,38.39,6.0369728,0.828971
s0778,002265,西仪股份,汽车零部件,14.06,4.83,32.48,33.3815552,1.6957551
s0779,002266,浙富控股,环保行业,3.99,3.45,51.79,1.1170873,0.6420632
s0780,002267,陕天然气,燃气,7.75,5.71,25.18,10.4776579,1.0859427
s0781,002268,电科网安,软件开发,29.89,6.93,129.92,18.6681844,1.0294413
s0782,002269,美邦服饰,纺织服装,1.57,1.12,39.57,1.1703511,0.8849681
s0783,002270,华明装备,电网设备,10.68,3.4,31.88,25.5617978,0.8092373
s0784,002271,东方雨虹,装修建材,27.24,10.18,75.82,25.9902498,0.7479161
s0785,002272,川润股份,工程机械,7.4,3.44,29.8,15.0227618,0.9760961
s0786,002273,水晶光电,光学光电子,12.11,8.17,55.8,8.2720974,0.8986612
s0787,002274,华昌化工,化肥行业,7.14,7.03,9.35,4.7413793,1.3400091
s0788,002275,桂林三金,中药,17.62,10.59,37.49,26.133829,0.7608861
s0789,002276,万马股份,电网设备,11.42,7.98,14.85,50.0727802,1.1844758
s0790,002277,友阿股份,商业百货,3.09,2.81,38.14,0.7925276,1.0756552
s0791,002278,神开股份,专用设备,5.1,4.2,15.56,7.9225352,1.1347653
s0792,002279,久其软件,软件开发,6.96,3.55,112.86,3.1195682,1.1186587
s0793,002280,联络互动,软件开发,3.33,1.23,168.0,1.2592193,1.2938734
s0794,002281,光迅科技,通信设备,44.36,13.77,88.92,40.7052562,2.0456373
s0795,002282,博深股份,通用设备,7.38,6.3,21.47,7.1193144,0.9901902
s0796,002283,天润工业,汽车零部件,6.23,2.98,37.9,9.3069874,1.1004469
s0797,002284,亚太股份,汽车零部件,8.76,3.91,13.5,50.5735141,1.4985267
s0798,002285,世联行,房地产服务,2.49,2.45,63.33,0.065703,1.140011
s0799,002286,保龄宝,食品饮料,8.22,4.95,49.6,7.3236282,0.7690689
s0800,002287,奇正藏药,中药,23.17,12.22,65.3,20.6292389,0.8826848
s0801,002288,超华科技,电子元件,4.13,2.28,30.44,6.5696023,1.0082845
s0802,002289,宇顺电子,光学光电子,0.0,4.28,51.23,-9.1160809,0.0
s0803,002290,禾盛新材,家电行业,11.97,4.24,75.97,10.7765231,1.6850659
s0804,002291,遥望科技,纺织服装,15.43,3.75,36.56,35.5989028,0.6860017
s0805,002292,奥飞娱乐,文化传媒,11.41,4.2,13.31,79.143798,1.240076
s0806,002293,罗莱生活,纺织服装,10.85,7.84,92.63,3.5499469,0.718105
s0807,002294,信立泰,化学制药,30.94,16.7,158.87,10.0161778,0.8262845
s0808,002295,精艺股份,有色金属,6.38,6.12,8.09,13.1979695,1.025261
s0809,002296,辉煌科技,通信设备,8.44,4.61,93.99,4.285075,1.0231234
s0810,002297,博云新材,航天航空,7.78,4.83,39.2,8.5830666,1.0812134
s0811,002298,中电兴发,软件开发,6.85,5.08,12.67,23.3201581,1.5368728
s0812,002299,圣农发展,农牧饲渔,18.76,7.73,39.89,34.2972637,1.0174859
s0813,002300,太阳电缆,电网设备,8.38,4.92,38.88,10.188457,0.9570269
s0814,002301,齐心集团,家用轻工,7.33,5.65,8.58,57.337884,0.7756235
s0815,002302,西部建设,水泥建材,7.0,6.56,37.48,1.4230272,1.1382037
s0816,002303,美盈森,包装材料,3.22,3.08,4.1,13.7254902,0.937528
s0817,002304,洋河股份,酿酒行业,137.51,36.81,283.8,40.7708814,0.751379
s0818,002305,南国置业,房地产开发,2.12,1.61,19.98,2.7762657,0.5894217
s0819,002306,中科云网,旅游酒店,4.21,2.14,33.61,6.577693,0.916623
s0820,002307,北新路桥,工程建设,4.9,4.03,31.75,3.1385281,0.7660776
s0821,002308,威创股份,计算机设备,4.85,4.17,6.1,35.2331606,1.1953821
s0822,002310,东方园林,环保行业,1.63,1.62,229.0,0.0043979,0.9922881
s0823,002311,海大集团,农牧饲渔,48.42,9.25,89.0,49.1159875,0.9884751
s0824,002312,川发龙蟒,化肥行业,8.31,2.68,99.83,5.7951621,0.8847179
s0825,002314,南山控股,房地产开发,3.26,2.48,28.49,2.9988466,0.8978687
s0826,002315,焦点科技,互联网服务,45.58,12.1,47.61,94.2833005,1.4373059
s0827,002316,亚联发展,互联网服务,4.42,4.03,5.95,20.3125,0.783266
s0828,002317,众生药业,中药,16.68,7.54,81.8,12.3081067,1.2570983
s0829,002318,久立特材,钢铁行业,16.42,5.2,84.58,14.1345427,1.2109953
s0830,002319,乐通股份,化学制品,15.02,4.88,18.65,73.6383442,0.7878817
s0831,002320,海峡股份,航运港口,5.82,4.42,67.69,2.2127391,1.7946164
s0832,002321,华英农业,农牧饲渔,2.57,2.54,3.25,4.2253521,0.6610842
s0833,002322,理工能科,软件开发,10.52,8.21,13.05,47.7272727,1.02911
s0834,002323,雅博股份,装修建材,2.67,1.19,57.78,2.6153031,0.7072015
s0835,002324,普利特,塑料制品,13.06,8.91,48.58,10.4613058,1.0794267
s0836,002325,洪涛股份,装修装饰,1.42,1.42,2.28,0.0,1.5292119
s0837,002326,永太科技,化学制品,14.55,6.06,81.13,11.3094445,0.7440056
s0838,002327,富安娜,纺织服装,7.78,6.23,54.49,3.2117696,1.1742971
s0839,002328,新朋股份,汽车零部件,5.96,4.94,8.14,31.875,1.2742792
s0840,002329,皇氏集团,食品饮料,6.1,2.96,70.36,4.6587537,0.8412908
s0841,002330,得利斯,食品饮料,5.69,3.58,25.36,9.687787,0.8878109
s0842,002331,皖通科技,互联网服务,6.93,5.59,56.2,2.6476981,1.0261131
s0843,002332,仙琚制药,化学制药,14.0,5.42,29.85,35.1207532,0.8984933
s0844,002333,罗普斯金,装修建材,5.81,3.8,33.6,6.7449664,1.0785167
s0845,002334,英威腾,专用设备,12.41,3.45,114.8,8.0466996,1.1715567
s0846,002335,科华数据,电源设备,36.05,6.8,67.9,47.8723404,1.2744851
s0847,002336,人人乐,商业百货,13.93,3.65,35.31,32.4699937,1.2922745
s0848,002337,赛象科技,专用设备,5.63,2.55,44.8,7.2899408,1.7365868
s0849,002338,奥普光电,仪器仪表,40.55,9.41,54.1,69.6800179,1.2836034
s0850,002339,积成电子,电网设备,7.37,4.34,12.99,35.0289017,1.0200198
s0851,002340,格林美,能源金属,6.85,3.79,92.4,3.4533348,1.0114814
s0852,002341,新纶新材,塑料制品,3.33,2.67,45.77,1.5313225,1.2206202
s0853,002342,巨力索具,通用设备,4.0,2.53,27.0,6.0073559,1.0614883
s0854,002343,慈文传媒,文化传媒,9.6,3.62,79.48,7.8829423,1.3888897
s0855,002344,海宁皮城,商业百货,4.7,3.48,66.11,1.9479483,1.0141008
s0856,002345,潮宏基,珠宝首饰,7.37,3.11,60.8,7.3842954,0.7604318
s0857,002346,柘中股份,电网设备,11.95,7.34,50.2,10.7559496,0.9223733
s0858,002347,泰尔股份,通用设备,5.45,4.05,7.08,46.2046205,0.86094
s0859,002348,高乐股份,家用轻工,4.1,1.93,5.5,60.7843137,0.6495059
s0860,002349,精华制药,中药,9.02,3.96,91.8,5.7604736,1.0063608
s0861,002350,北京科锐,电网设备,7.02,6.29,12.3,12.1464226,0.9219648
s0862,002351,漫步者,消费电子,21.5,4.51,56.0,32.9966984,0.9222273
s0863,002352,顺丰控股,物流行业,47.77,14.97,124.7,29.891552,0.9923343
s0864,002353,杰瑞股份,专用设备,24.67,12.18,57.89,27.3244367,1.24842
s0865,002354,天娱数科,互联网服务,7.99,1.64,23.59,28.929385,0.7998269
s0866,002355,兴民智通,汽车零部件,4.74,3.42,25.2,6.0606061,1.5777802
s0867,002356,赫美集团,珠宝首饰,3.77,0.86,120.53,2.4316871,1.0102303
s0868,002357,富临运业,铁路公路,6.33,4.07,43.8,5.6883967,0.8401126
s0869,002358,森源电气,电网设备,4.38,4.19,5.21,18.627451,0.798239
s0870,002360,同德化工,化学制品,7.2,4.57,43.88,6.6904096,0.6139987
s0871,002361,神剑股份,塑料制品,3.9,3.71,4.77,17.9245283,1.0106175
s0872,002362,汉王科技,软件开发,30.52,7.5,175.0,13.7432836,1.3567431
s0873,002363,隆基机械,汽车零部件,7.23,4.25,47.88,6.8301627,1.0504816
s0874,002364,中恒电气,电源设备,8.17,5.97,63.36,3.8334205,0.9737124
s0875,002365,永安药业,化学制药,9.35,9.31,12.8,1.1461318,0.703893
s0876,002366,融发核电,电源设备,6.47,5.16,7.88,48.1617647,0.6773578
s0877,002367,康力电梯,专用设备,8.61,3.92,39.5,13.1815627,1.4283207
s0878,002368,太极股份,互联网服务,44.52,15.35,53.6,76.2614379,0.9757511
s0879,002369,卓翼科技,消费电子,5.5,3.44,13.48,20.5179283,1.4750035
s0880,002370,亚太药业,化学制药,4.01,3.02,39.5,2.7138158,1.0225269
s0881,002371,北方华创,半导体,294.9,16.52,452.78,63.8105717,1.2124488
s0882,002372,伟星新材,装修建材,20.45,9.78,30.3,51.9980507,0.5575673
s0883,002373,千方科技,互联网服务,13.95,6.42,81.2,10.0695373,0.8870521
s0884,002374,中锐股份,包装材料,3.96,1.99,41.12,5.0345004,0.8190674
s0885,002375,亚厦股份,装修装饰,4.7,4.2,5.97,28.2485876,1.2899059
s0886,002376,新北洋,计算机设备,8.07,5.9,19.81,15.6002876,1.3377734
s0887,002377,国创高新,房地产服务,2.36,2.24,30.9,0.418702,1.010348
s0888,002378,章源钨业,小金属,5.62,3.77,50.8,3.9336594,1.046782
s0889,002379,宏创控股,有色金属,4.1,2.52,55.0,3.0106707,1.0559362
s0890,002380,科远智慧,互联网服务,21.47,8.43,93.35,15.3556288,1.1233091
s0891,002381,双箭股份,橡胶制品,7.26,5.35,12.67,26.0928962,0.8877048
s0892,002382,蓝帆医疗,医疗器械,7.03,6.64,61.19,0.7149404,1.0824103
s0893,002383,合众思壮,计算机设备,6.47,4.78,60.02,3.0593773,0.9896872
s0894,002384,东山精密,电子元件,26.58,7.07,82.41,25.8959384,1.1764963
s0895,002385,大北农,农牧饲渔,6.56,3.09,69.95,5.1899491,0.8877632
s0896,002386,天原股份,化学原料,6.36,4.65,30.99,6.4920273,1.0492269
s0897,002387,维信诺,光学光电子,8.72,5.02,64.87,6.182122,1.0799776
s0898,002388,新亚制程,电子元件,6.94,3.96,68.0,4.6533417,1.0364344
s0899,002389,航天彩虹,电子元件,20.93,5.2,96.0,17.3237885,1.2600401
s0900,002390,信邦制药,中药,4.23,3.36,59.0,1.5636233,0.8653872
s0901,002391,长青股份,农药兽药,6.75,6.3,78.2,0.6258693,1.1161135
s0902,002392,北京利尔,装修建材,3.48,2.94,56.0,1.0177158,1.0123501
s0903,002393,力生制药,化学制药,23.8,16.46,65.0,15.1215492,0.7026433
s0904,002394,联发股份,纺织服装,7.7,6.29,65.0,2.4016352,0.8367727
s0905,002395,双象股份,塑料制品,11.17,6.73,30.48,18.6947368,0.785901
s0906,002396,星网锐捷,通信设备,23.2,10.21,62.14,25.0144425,1.2927189
s0907,002397,梦洁股份,纺织服装,3.1,2.62,10.12,6.4,0.9104761
s0908,002398,垒知集团,装修建材,5.55,4.0,15.8,13.1355932,1.1062098
s0909,002399,海普瑞,化学制药,11.24,10.81,188.88,0.2414781,0.9408372
s0910,002400,省广集团,文化传媒,5.06,2.31,58.73,4.8741581,0.9286074
s0911,002401,中远海科,互联网服务,30.51,6.73,59.35,45.1919422,1.4703481
s0912,002402,和而泰,消费电子,16.41,5.5,49.75,24.6553672,1.0255949
s0913,002403,爱仕达,家电行业,9.4,6.16,32.7,12.2079879,1.4087154
s0914,002404,嘉欣丝绸,纺织服装,6.24,5.74,8.17,20.5761317,0.8323777
s0915,002405,四维图新,软件开发,11.84,10.91,15.42,20.6208426,0.8758057
s0916,002406,远东传动,汽车零部件,5.79,4.15,34.3,5.4394693,0.962933
s0917,002407,多氟多,化学制品,19.25,8.76,115.5,9.8276185,1.1678444
s0918,002408,齐翔腾达,化学制品,6.22,5.09,78.88,1.5313728,0.9436824
s0919,002409,雅克科技,化学制品,68.6,11.63,106.48,60.0632578,0.8110892
s0920,002410,广联达,软件开发,40.67,10.5,92.5,36.7926829,1.6243922
s0921,002412,汉森制药,中药,6.34,4.86,55.19,2.9405921,0.8475436
s0922,002413,雷科防务,通信设备,5.11,3.98,13.48,11.8947368,1.1585152
s0923,002414,高德红外,电子元件,7.66,7.62,55.75,0.0831082,0.8774088
s0924,002415,海康威视,计算机设备,35.16,15.36,107.0,21.6062855,0.8868073
s0925,002416,爱施德,商业百货,7.3,4.53,52.2,5.8107825,0.920639
s0926,002418,康盛股份,家电行业,3.09,1.41,44.88,3.8647343,1.7129122
s0927,002419,天虹股份,商业百货,5.88,5.27,7.78,24.3027888,0.9882364
s0928,002420,毅昌科技,家电行业,5.89,2.87,12.08,32.7904452,0.9833359
s0929,002421,达实智能,互联网服务,3.69,2.52,47.81,2.5833517,1.0878822
s0930,002422,科伦药业,化学制药,28.98,13.26,166.49,10.2590876,0.7591373
s0931,002423,中粮资本,多元金融,7.89,5.79,15.1,22.556391,0.9575932
s0932,002424,贵州百灵,中药,8.56,5.68,112.97,2.6843135,1.1013239
s0933,002425,凯撒文化,游戏,5.77,4.31,22.75,7.9175705,1.1699371
s0934,002426,胜利精密,通用设备,2.03,1.95,3.24,6.2015504,1.5757607
s0935,002427,尤夫股份,化纤行业,8.06,6.48,8.55,76.3285024,1.0265638
s0936,002428,云南锗业,小金属,12.4,4.61,92.2,8.8937093,1.1737196
s0937,002429,兆驰股份,家电行业,5.55,1.65,34.94,11.7152298,1.1292894
s0938,002430,杭氧股份,专用设备,33.85,6.18,45.25,70.8216023,0.7682029
s0939,002431,棕榈股份,工程建设,2.38,2.35,135.0,0.0226159,1.3316652
s0940,002432,九安医疗,医疗器械,35.63,4.44,99.12,32.9425433,0.6090558
s0941,002434,万里扬,汽车零部件,8.46,7.17,11.88,27.388535,0.9712701
s0942,002435,长江健康,化学制药,4.58,3.52,21.8,5.7986871,1.1299302
s0943,002436,兴森科技,电子元件,14.73,3.02,71.49,17.1023806,0.7402574
s0944,002437,誉衡药业,化学制药,1.95,1.95,92.6,0.0,0.7486865
s0945,002438,江苏神通,通用设备,11.36,4.66,45.45,16.4255945,1.0556776
s0946,002439,启明星辰,软件开发,32.8,15.32,47.67,54.0340031,0.9452171
s0947,002440,闰土股份,化学制品,6.59,6.55,35.89,0.1363327,0.8227051
s0948,002441,众业达,电网设备,11.18,5.83,57.65,10.3241992,1.0595375
s0949,002442,龙星化工,橡胶制品,4.67,4.61,7.2,2.3166023,1.0775396
s0950,002443,金洲管道,钢铁行业,6.34,5.7,8.61,21.9931271,0.8241511
s0951,002444,巨星科技,通用设备,21.0,16.71,25.3,49.9417928,1.418642
s0952,002445,中南文化,通用设备,2.39,1.07,60.4,2.2248441,0.8743399
s0953,002446,盛路通信,通信设备,9.07,4.77,96.42,4.6917621,1.01127
s0954,002448,中原内配,汽车零部件,6.83,4.34,59.98,4.4751977,0.9678816
s0955,002449,国星光电,光学光电子,8.66,5.57,50.5,6.8773648,1.1584351
s0956,002451,摩恩电气,电网设备,6.78,4.89,33.47,6.6130161,0.7971446
s0957,002452,长高电新,电网设备,6.92,3.05,32.39,13.190184,0.7851901
s0958,002453,华软科技,化学制品,10.73,9.44,14.49,25.5445545,0.991583
s0959,002454,松芝股份,汽车零部件,8.26,3.81,32.48,15.521451,1.0743526
s0960,002455,百川股份,化学制品,7.12,4.3,37.1,8.597561,1.0558775
s0961,002456,欧菲光,光学光电子,5.6,4.5,83.99,1.3838219,1.2140114
s0962,002457,青龙管业,装修建材,8.89,6.44,46.08,6.1806256,1.112664
s0963,002458,益生股份,农牧饲渔,12.08,7.71,54.78,9.284045,0.9993895
s0964,002459,晶澳科技,光伏设备,40.27,5.1,103.0,35.9244127,0.8825418
s0965,002460,赣锋锂业,能源金属,62.16,19.21,224.4,20.9318193,0.9694855
s0966,002461,珠江啤酒,酿酒行业,9.12,3.95,30.95,19.1481481,0.803416
s0967,002462,嘉事堂,医药商业,13.62,6.5,86.0,8.9559748,0.9276164
s0968,002463,沪电股份,电子元件,21.59,2.92,31.48,65.3711485,0.775361
s0969,002465,海格通信,通信设备,10.09,7.98,10.95,71.043771,0.9256151
s0970,002466,天齐锂业,能源金属,72.19,15.18,148.57,42.7393358,1.0689324
s0971,002467,二六三,通信服务,5.18,3.09,45.64,4.9118684,0.9612582
s0972,002468,申通快递,物流行业,10.98,5.69,47.34,12.7010804,0.6536626
s0973,002469,三维化学,化学原料,5.91,5.8,8.53,4.029304,1.1366001
s0974,002471,中超控股,电网设备,2.65,2.22,4.19,21.8274112,1.2425625
s0975,002472,双环传动,汽车零部件,32.33,21.77,36.58,71.3031735,1.2267699
s0976,002474,榕基软件,互联网服务,7.74,4.55,55.85,6.2183236,0.9344655
